player_id,source_url,player_name,age,birth_date,position,bat_throw,height_weight,career,draft,season,team,earned_run_average,games,complete_games,shutouts,wins,losses,saves,holds,winning_percentage,batters_faced,innings_pitched_display,hits_allowed,home_runs_allowed,walks_allowed,hit_batters,strikeouts,runs_allowed,earned_runs,as_of_date,is_partial,age_was_corrected,height_cm,weight_kg,innings_pitched_outs
56503,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56503,이이무라,28,1998-04-28,P,R/R,183cm/85kg,일본 카스미가우라고-일본 오비린대,26 롯데 아시아쿼터,2026,롯데,7.71,8,0,0,1,1,0,2,0.5,40,9 1/3,11,1,1,1,7,8,8,2026-07-20,True,False,183,85,28
56523,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56523,비슬리,31,1995-11-20,P,R/R,188cm/106kg,미국 ToombsCounty(고)-미국 Clemson(대),26 롯데 자유선발,2026,롯데,4.48,16,0,0,5,4,0,0,0.556,378,84 1/3,93,6,28,9,97,44,42,2026-07-20,True,False,188,106,253
56531,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56531,로드리게스,28,1998-03-31,P,R/R,193cm/97kg,도미니카 Cenapec Online(고),26 롯데 자유선발,2026,롯데,4.29,17,0,0,5,6,0,0,0.455,410,94 1/3,92,13,33,5,107,47,45,2026-07-20,True,False,193,97,283
56536,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56536,박정민,23,2003-09-26,P,L/R,188cm/95kg,서당초-매송중-장충고-한일장신대,26 롯데 2라운드 14순위,2026,롯데,4.46,39,0,0,5,2,1,9,0.714,150,34 1/3,24,4,28,1,39,17,17,2026-07-20,True,False,188,95,103
56548,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56548,쿄야마,28,1998-07-04,P,R/R,183cm/80kg,일본 오미고-롯데,26 롯데 아시아쿼터,2026,롯데,7.59,10,0,0,0,1,0,1,0.0,54,10 2/3,14,1,9,0,13,10,9,2026-07-20,True,False,183,80,32
56554,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56554,이준서,20,2006-08-05,P,R/R,177cm/77kg,늘푸른초(처인구리틀)-매송중-유신고,26 롯데 7라운드 64순위,2026,롯데,0.0,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,2026-07-20,True,False,177,77,3
56567,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56567,신동건,19,2007-10-05,P,R/R,193cm/85kg,수유초-자양중-동산고,26 롯데 1라운드 4순위,2026,롯데,18.0,1,0,0,0,0,0,0,,8,1,1,0,4,0,1,2,2,2026-07-20,True,False,193,85,3
56633,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56633,지현,19,2007-07-13,P,R/R,180cm/86kg,동막초-인천연수중-제물포고,26 KIA 6라운드 60순위,2026,KIA,9.0,3,0,0,0,0,0,0,,21,4,6,2,3,0,1,4,4,2026-07-20,True,False,180,86,12
56709,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56709,박준영,24,2002-06-03,P,R/R,184cm/87kg,영일초-영남중-충암고-청운대,26 한화 육성선수,2026,한화,4.69,11,0,0,2,4,0,1,0.333,177,40 1/3,33,8,18,6,31,21,21,2026-07-20,True,False,184,87,121
56712,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56712,에르난데스,27,1999-04-13,P,R/R,190cm/88kg,베네수엘라 Pedro Camejo(고)-한화,26 한화 자유선발,2026,한화,4.92,16,0,0,3,6,0,0,0.333,308,71 1/3,78,8,27,3,47,42,39,2026-07-20,True,False,190,88,214
56719,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56719,왕옌청,25,2001-02-14,P,L/L,180cm/82kg,대만 Ku-Pao(고),26 한화 아시아쿼터,2026,한화,3.69,18,0,0,7,4,0,0,0.636,405,90 1/3,96,8,41,6,72,51,37,2026-07-20,True,False,180,82,271
56724,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56724,화이트,27,1999-08-09,P,R/R,190cm/90kg,미국 Carson(고),26 한화 자유선발,2026,한화,3.09,12,0,0,5,5,0,0,0.5,277,67,66,4,14,1,47,24,23,2026-07-20,True,False,190,90,201
56760,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56760,쿠싱,30,1996-12-03,P,R/R,190cm/92kg,미국 Georgetown(대)-한화,26 한화 부상 대체 외국인선수,2026,한화,4.79,16,0,0,1,2,4,0,0.333,88,20 2/3,20,3,6,0,26,11,11,2026-07-20,True,False,190,92,62
56769,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56769,강건우,19,2007-07-19,P,L/L,188cm/89kg,한산초(일산서구리틀)-원당중-북일고,26 한화 2라운드 13순위,2026,한화,8.1,10,0,0,0,0,0,0,,79,13 1/3,25,2,12,1,11,13,12,2026-07-20,True,False,188,89,40
56800,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56800,긴지로,27,1999-09-30,P,L/L,180cm/87kg,일본 쿄로고-일본 호세이대-SSG,26 SSG 부상 대체 외국인선수,2026,SSG,9.56,4,0,0,0,3,0,0,0.0,81,16,18,5,14,1,18,17,17,2026-07-20,True,False,180,87,48
56801,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56801,아빌라,29,1997-01-14,P,R/R,180cm/95kg,베네수엘라 Electron Caracas(고),26 SSG 자유선발,2026,SSG,0.0,1,0,0,1,0,0,0,1.0,21,6,3,0,1,0,8,0,0,2026-07-20,True,False,180,95,18
56808,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56808,신상연,19,2007-02-03,P,R/R,179cm/81kg,용소초(부산수영구리틀)-대천중-경남고,26 SSG 8라운드 75순위,2026,SSG,27.0,2,0,0,0,0,0,0,,15,2,3,1,6,0,1,6,6,2026-07-20,True,False,179,81,6
56823,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56823,타케다,33,1993-04-03,P,R/R,187cm/92kg,일본 미야자키일본대학고,26 SSG 아시아쿼터,2026,SSG,7.43,15,0,0,1,7,0,0,0.125,325,66 2/3,94,6,33,2,55,56,55,2026-07-20,True,False,187,92,200
56840,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56840,김민준,20,2006-04-08,P,R/R,183cm/100kg,봉황초(경주시리틀)-포항중-대구고,26 SSG 1라운드 5순위,2026,SSG,5.61,6,0,0,2,2,0,0,0.5,116,25 2/3,24,1,15,2,21,16,16,2026-07-20,True,False,183,100,77
56841,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56841,베니지아노,29,1997-09-01,P,L/L,198cm/102kg,미국 Warren Hills Regional(고)-SSG,26 SSG 자유선발,2026,SSG,6.1,16,0,0,2,5,0,0,0.286,372,79 2/3,98,14,32,9,68,59,54,2026-07-20,True,False,198,102,239
56855,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56855,해치,32,1994-09-29,P,R/R,185cm/88kg,미국 오클라호마주립대,26 SSG 자유선발,2026,SSG,7.62,6,0,0,1,4,0,0,0.2,139,28 1/3,43,4,11,2,23,28,24,2026-07-20,True,False,185,88,85
56911,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56911,토다,26,2000-07-22,P,R/R,170cm/80kg,일본 도카이대부고,26 NC 아시아쿼터,2026,NC,5.03,17,1,0,4,7,0,0,0.364,388,87 2/3,100,11,30,1,74,55,49,2026-07-20,True,False,170,80,263
56928,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56928,버하겐,36,1990-10-22,P,R/R,198cm/104kg,미국 Vanderbilt(대)-NC,26 NC 부상 대체 외국인선수,2026,NC,4.68,6,0,0,1,1,0,0,0.5,109,25,23,2,11,1,24,13,13,2026-07-20,True,False,198,104,75
56966,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56966,테일러,31,1995-07-25,P,R/R,198cm/106kg,캐나다 British Columbia(대),26 NC 자유선발,2026,NC,4.13,17,0,0,6,4,0,0,0.6,393,93 2/3,83,4,37,9,70,48,43,2026-07-20,True,False,198,106,281
56967,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56967,최요한,19,2007-10-16,P,L/L,180cm/80kg,희망대초-송전중-비봉고(용인시야구단),26 NC 3라운드 23순위,2026,NC,13.5,2,0,0,0,0,0,0,,7,1 1/3,1,0,2,0,2,2,2,2026-07-20,True,False,180,80,4
60146,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60146,이승현,35,1991-11-20,P,R/R,181cm/92kg,화순초-진흥중-화순고-LG,10 LG 2라운드 16순위,2026,삼성,4.7,39,0,0,4,1,1,7,0.8,138,30 2/3,36,3,12,0,29,18,16,2026-07-20,True,True,181,92,92
60768,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60768,이태양,36,1990-07-03,P,L/R,192cm/97kg,여수서초-여수중-효천고-한화-SK-SSG-한화,10 한화 5라운드 36순위,2026,KIA,1.72,13,0,0,1,0,0,3,1.0,63,15 2/3,12,1,4,1,9,3,3,2026-07-20,True,True,192,97,47
61101,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61101,임찬규,34,1992-11-20,P,R/R,185cm/80kg,가동초-청원중-휘문고-LG-경찰,11 LG 1라운드 2순위,2026,LG,4.08,18,0,0,9,3,0,0,0.75,431,99 1/3,115,7,28,4,54,46,45,2026-07-20,True,True,185,80,298
61145,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61145,이우찬,34,1992-08-04,P,L/L,185cm/97kg,온양온천초-온양중-북일고-LG-경찰,11 LG 2라운드 15순위,2026,LG,4.15,7,0,0,0,0,0,0,,22,4 1/3,8,0,1,0,4,2,2,2026-07-20,True,True,185,97,13
61268,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61268,양현,34,1992-08-23,P,R/R,189cm/104kg,영랑초-한밭중-대전고-두산-상무-히어로즈-키움,11 두산 10라운드 73순위,2026,삼성,0.0,1,0,0,0,0,0,0,,1,1/3,0,0,0,0,0,0,0,2026-07-20,True,True,189,104,1
61643,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61643,홍건희,34,1992-09-29,P,R/R,187cm/97kg,화순초-화순중-화순고-KIA-상무-KIA-두산,11 KIA 2라운드 9순위,2026,KIA,0.0,3,0,0,0,0,0,1,,14,3,4,0,0,0,2,1,0,2026-07-20,True,True,187,97,9
61666,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61666,한승혁,33,1993-01-03,P,L/R,185cm/100kg,도신초-강남중-덕수고-(남부대)-KIA-한화,11 KIA 1라운드 8순위,2026,KT,6.68,35,0,0,3,2,0,10,0.6,157,32 1/3,39,4,22,0,37,26,24,2026-07-20,True,True,185,100,97
61895,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61895,서진용,34,1992-10-02,P,R/R,184cm/88kg,남부민초-대동중-경남고-상무-SK,11 SK 1라운드 7순위,2026,SSG,5.79,8,0,0,0,0,0,0,,42,9 1/3,11,1,3,0,6,8,6,2026-07-20,True,True,184,88,28
62360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62360,김태훈,34,1992-03-02,P,R/R,187cm/101kg,남부민초-대신중-부경고-히어로즈-경찰-히어로즈-키움,12 넥센 9라운드 79순위,2026,삼성,2.66,22,0,0,1,1,0,5,0.5,79,20 1/3,13,2,4,2,14,9,6,2026-07-20,True,True,187,101,61
62528,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62528,김원중,33,1993-06-14,P,L/R,192cm/96kg,학강초-광주동성중-광주동성고,12 롯데 1라운드 5순위,2026,롯데,3.09,39,0,0,1,2,4,12,0.333,151,35,29,1,16,2,23,16,12,2026-07-20,True,True,192,96,105
62754,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62754,임기영,33,1993-04-16,P,R/R,184cm/86kg,대구수창초-경운중-경북고-한화-상무-KIA,12 한화 2라운드 18순위,2026,삼성,3.86,24,0,0,0,1,0,1,0.0,150,35,36,5,9,3,21,15,15,2026-07-20,True,True,184,86,105
62869,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62869,문승원,37,1989-11-28,P,R/R,180cm/88kg,가동초-배명중-배명고-고려대-SK-상무-SK,12 SK 1라운드 8순위,2026,SSG,3.2,36,0,0,2,0,0,8,1.0,170,39 1/3,32,2,18,5,19,18,14,2026-07-20,True,True,180,88,118
62951,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62951,이형범,32,1994-02-27,P,R/R,181cm/80kg,화순초-화순중-화순고-NC-경찰-NC-두산,12 NC 특별 23순위,2026,KIA,3.13,18,0,0,0,0,0,0,,105,23,23,3,12,2,15,14,8,2026-07-20,True,True,181,80,69
63145,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63145,배재준,32,1994-11-24,P,R/R,188cm/85kg,본리초-경상중-대구상원고,13 LG 2라운드 16순위,2026,LG,9.15,19,0,0,1,1,0,2,0.5,101,19 2/3,26,2,14,4,18,20,20,2026-07-20,True,True,188,85,59
63248,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63248,함덕주,31,1995-01-13,P,L/L,181cm/78kg,일산초-원주중-원주고-두산,13 두산 5라운드 43순위,2026,LG,5.04,34,0,0,2,1,1,6,0.667,131,30 1/3,31,4,9,3,18,17,17,2026-07-20,True,True,181,78,91
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63342,조상우,32,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2026,KIA,1.45,42,0,0,4,1,1,13,0.8,159,37 1/3,35,1,13,1,25,10,6,2026-07-20,True,True,186,97,112
63492,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63492,이재익,32,1994-03-18,P,L/L,180cm/76kg,삼일초-중앙중-유신고,13 삼성 8라운드 68순위,2026,삼성,0.0,2,0,0,0,0,0,0,,8,1 1/3,3,0,1,0,1,0,0,2026-07-20,True,True,180,76,4
63512,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63512,박진형,32,1994-06-10,P,R/R,181cm/77kg,영랑초-경포중-강릉고-롯데,13 롯데 2라운드 13순위,2026,키움,5.25,22,0,0,2,2,0,2,0.5,112,24,26,2,14,4,18,14,14,2026-07-20,True,True,181,77,72
63543,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63543,구승민,36,1990-06-12,P,R/R,182cm/86kg,동일초(도봉구리틀)-청원중-청원고-홍익대-롯데-상무,13 롯데 6라운드 52순위,2026,롯데,6.0,6,0,0,0,0,0,0,,29,6,7,0,3,1,4,4,4,2026-07-20,True,True,182,86,18
63765,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63765,김종수,32,1994-06-03,P,R/R,180cm/88kg,성동초-덕수중-울산공고,13 한화 8라운드 74순위,2026,한화,5.4,27,0,0,0,1,0,4,0.0,97,20,25,4,13,2,18,13,12,2026-07-20,True,True,180,88,60
63950,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63950,장현식,31,1995-02-24,P,R/R,181cm/91kg,신도초-서울이수중-서울고-NC-경찰-NC-KIA,13 NC 1라운드 9순위,2026,LG,3.86,28,0,0,7,3,2,7,0.7,197,46 2/3,48,5,16,1,34,20,20,2026-07-20,True,True,181,91,140
63959,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63959,임정호,36,1990-04-16,P,L/L,188cm/90kg,성동초-잠신중-신일고-성균관대-NC-상무,13 NC 3라운드 30순위,2026,NC,6.75,15,0,0,0,0,0,1,,42,9 1/3,10,1,4,0,9,7,7,2026-07-20,True,True,188,90,28
64001,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64001,고영표,35,1991-09-16,P,R/R,187cm/88kg,광주대성초-광주동성중-화순고-동국대,14 KT 2차 1라운드 10순위,2026,KT,4.16,17,0,0,7,6,0,0,0.538,413,97 1/3,108,10,12,6,101,46,45,2026-07-20,True,True,187,88,292
64021,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64021,박세웅,31,1995-11-30,P,R/R,182cm/85kg,대구경운초-경운중-경북고-KT,14 KT 1차,2026,롯데,4.58,16,0,0,2,6,0,0,0.25,399,90 1/3,98,8,33,6,86,51,46,2026-07-20,True,True,182,85,271
64350,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64350,하영민,31,1995-05-07,P,R/R,183cm/74kg,광주수창초-진흥중-진흥고-히어로즈,14 넥센 2차 1라운드 4순위,2026,키움,4.35,16,0,0,4,5,0,0,0.444,320,72 1/3,69,6,33,4,62,40,35,2026-07-20,True,True,183,74,217
64596,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64596,김유영,32,1994-05-02,P,L/L,180cm/83kg,양정초-개성중-경남고-롯데-상무-롯데,14 롯데 1차,2026,LG,1.8,5,0,0,0,0,0,0,,21,5,3,0,4,0,8,1,1,2026-07-20,True,True,180,83,15
64861,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64861,이건욱,31,1995-02-13,P,R/R,182cm/85kg,신도초-동산중-동산고-SK,14 SK 1차,2026,SSG,3.16,23,0,0,0,2,0,1,0.0,106,25 2/3,22,2,8,1,22,12,9,2026-07-20,True,True,182,85,77
64995,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64995,배재환,31,1995-02-24,P,R/R,186cm/95kg,가동초-잠신중-서울고-NC-상무,14 NC 2차 1라운드 1순위,2026,NC,5.08,36,0,0,3,1,1,11,0.75,128,28 1/3,33,5,10,1,29,19,16,2026-07-20,True,True,186,95,85
65048,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65048,김민수,34,1992-07-24,P,R/R,188cm/80kg,청원초-청원중-청원고-성균관대-KT-상무,15 KT 2차 특별 11순위,2026,KT,5.75,33,0,0,2,3,1,2,0.4,162,36,40,4,14,1,33,25,23,2026-07-20,True,True,188,80,108
65056,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65056,엄상백,30,1996-10-04,P,R/R,187cm/72kg,역삼초-언북중-덕수고-KT-상무-KT,15 KT 1차,2026,한화,27.0,1,0,0,0,0,0,0,,4,1/3,2,0,0,1,0,1,1,2026-07-20,True,True,187,72,1
65060,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65060,주권,31,1995-05-31,P,R/R,181cm/82kg,청주우암초-청주중-청주고,15 KT 우선지명,2026,KT,3.48,30,0,0,2,0,0,1,1.0,142,33 2/3,36,2,12,2,12,15,13,2026-07-20,True,True,181,82,101
65062,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65062,김재윤,36,1990-09-16,P,R/R,185cm/91kg,서울도곡초-휘문중-휘문고-KT,15 KT 2차 특별 13순위,2026,삼성,3.38,43,0,0,4,4,23,0,0.5,159,40,22,2,19,1,43,15,15,2026-07-20,True,True,185,91,120
65109,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65109,백승현,31,1995-05-26,P,R/R,183cm/90kg,소래초-상인천중-인천고,15 LG 2차 3라운드 30순위,2026,LG,11.81,6,0,0,0,0,0,0,,25,5 1/3,6,2,4,0,6,7,7,2026-07-20,True,True,183,90,16
65117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65117,이상규,30,1996-10-20,P,R/R,185cm/77kg,흥인초-청원중-청원고-LG,15 LG 2차 7라운드 70순위,2026,한화,4.12,36,0,0,3,2,0,7,0.6,175,39 1/3,39,3,13,3,32,24,18,2026-07-20,True,True,185,77,118
65320,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65320,최원태,29,1997-01-07,P,R/R,184cm/104kg,인헌초(용산구리틀)-서울경원중-서울고-히어로즈-키움-LG,15 넥센 1차,2026,삼성,4.7,14,0,0,3,4,0,0,0.429,333,76 2/3,83,8,32,3,67,44,40,2026-07-20,True,True,184,104,230
65343,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65343,김택형,30,1996-10-10,P,L/L,185cm/90kg,창영초-재능중-동산고-히어로즈-SK-SSG-상무,15 넥센 2차 2라운드 18순위,2026,SSG,40.5,1,0,0,0,0,0,0,,5,2/3,1,1,2,0,1,3,3,2026-07-20,True,True,185,90,2
65516,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65516,배제성,30,1996-09-29,P,L/R,189cm/85kg,백마초-성남중-성남고-롯데-KT-상무,15 롯데 2차 9라운드 88순위,2026,KT,4.45,8,0,0,0,2,0,1,0.0,134,28 1/3,30,1,19,2,25,15,14,2026-07-20,True,True,189,85,85
65522,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65522,김강현,31,1995-02-27,P,L/R,177cm/84kg,고명초-청원중-청원고,15 롯데 육성선수,2026,롯데,2.5,17,0,0,1,0,0,3,1.0,75,18,14,0,11,0,9,5,5,2026-07-20,True,True,177,84,54
65616,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65616,이민우,33,1993-02-09,P,R/R,185cm/104kg,순천북초-순천이수중-효천고-경성대-KIA,15 KIA 1차,2026,한화,3.96,37,0,0,1,4,6,5,0.2,169,38 2/3,39,1,12,5,19,17,17,2026-07-20,True,True,185,104,116
65639,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65639,박정수,30,1996-01-29,P,L/R,178cm/74kg,서울청구초-서울이수중-야탑고-KIA-경찰-KIA-NC,15 KIA 2차 7라운드 65순위,2026,두산,5.14,7,0,0,0,0,0,0,,31,7,7,1,5,0,3,6,4,2026-07-20,True,True,178,74,21
65707,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65707,주현상,34,1992-08-10,P,R/R,177cm/92kg,청주우암초-청주중-청주고-동아대,15 한화 2차 7라운드 64순위,2026,한화,15.43,3,0,0,0,0,0,0,,17,2 1/3,7,1,2,0,1,9,4,2026-07-20,True,True,177,92,7
65769,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65769,김범수,31,1995-10-03,P,L/L,181cm/92kg,온양온천초-온양중-북일고-한화,15 한화 1차,2026,KIA,5.4,44,0,0,1,3,1,11,0.25,153,31 2/3,37,2,26,2,30,20,19,2026-07-20,True,True,181,92,95
65933,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65933,구창모,29,1997-02-17,P,L/L,183cm/85kg,천안남산초-덕수중-울산공고-NC-상무,15 NC 2차 1라운드 3순위,2026,NC,3.61,17,0,0,8,2,0,0,0.8,411,97 1/3,94,12,27,3,82,46,39,2026-07-20,True,True,183,85,292
