player_id,source_url,player_name,age,birth_date,position,bat_throw,height_weight,career,draft,season,team,earned_run_average,games,complete_games,shutouts,wins,losses,saves,holds,winning_percentage,batters_faced,innings_pitched_display,hits_allowed,home_runs_allowed,walks_allowed,hit_batters,strikeouts,runs_allowed,earned_runs,as_of_date,is_partial,age_was_corrected,height_cm,weight_kg,innings_pitched_outs
65949,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65949,류진욱,30,1996-10-10,P,R/R,189cm/88kg,양정초-개성중-부산고,15 NC 2차 2라운드 21순위,2026,NC,9.51,30,0,0,2,7,3,1,0.222,120,23 2/3,33,6,13,4,23,25,25,2026-07-20,True,True,189,88,71
66018,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66018,김선기,35,1991-09-01,P,R/R,187cm/98kg,석교초-세광중-세광고-상무-히어로즈,18 넥센 2차 1라운드 8순위,2026,키움,6.35,4,0,0,0,0,0,0,,21,5 2/3,4,1,2,0,4,4,4,2026-07-20,True,True,187,98,17
66047,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66047,박세진,29,1997-06-27,P,L/L,178cm/93kg,본리초-경운중-경북고-KT,16 KT 1차,2026,롯데,33.75,5,0,0,0,0,0,0,,13,1 1/3,7,1,2,0,1,5,5,2026-07-20,True,True,178,93,4
66145,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66145,김대현,29,1997-03-08,P,R/R,188cm/100kg,홍연초(마포구리틀)-홍은중-선린인터넷고,16 LG 1차,2026,LG,108.0,1,0,0,0,0,0,0,,7,1/3,5,1,1,0,0,5,4,2026-07-20,True,True,188,100,1
66291,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66291,이영하,29,1997-11-01,P,R/R,192cm/91kg,영일초-강남중-선린인터넷고,16 두산 1차,2026,두산,4.38,33,0,0,4,3,14,0,0.571,178,39,36,3,22,2,47,19,19,2026-07-20,True,True,192,91,117
66451,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66451,최충연,29,1997-03-05,P,R/R,190cm/85kg,대구수창초-대구중-경북고-삼성,16 삼성 1차,2026,롯데,18.0,1,0,0,0,0,0,0,,7,1,3,0,1,0,0,2,2,2026-07-20,True,True,190,85,3
66609,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66609,전상현,30,1996-04-18,P,R/R,180cm/88kg,남도초-경복중-대구상원고-KIA-상무,16 KIA 2차 4라운드 38순위,2026,KIA,4.85,15,0,0,2,1,0,6,0.667,53,13,13,1,2,1,12,7,7,2026-07-20,True,True,180,88,39
66858,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66858,정동윤,29,1997-10-22,P,L/R,193cm/103kg,덕성초(안산리틀)-중앙중-야탑고-SK-상무-SK,16 SK 1차,2026,SSG,3.86,3,0,0,0,0,0,0,,19,4 2/3,1,0,4,1,4,2,2,2026-07-20,True,True,193,103,14
66920,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66920,최성영,29,1997-04-28,P,L/L,180cm/85kg,영랑초-설악중-설악고-NC-상무,16 NC 2차 2라운드 13순위,2026,NC,3.38,4,0,0,1,0,0,0,1.0,12,2 2/3,4,1,1,0,2,1,1,2026-07-20,True,True,180,85,8
67116,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67116,오석주,28,1998-04-14,P,R/R,180cm/74kg,양정초-대천중-제주고-LG,17 LG 2차 6라운드 52순위,2026,키움,5.47,14,0,0,0,1,0,0,0.0,124,24 2/3,27,0,19,3,19,16,15,2026-07-20,True,True,180,74,74
67143,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67143,손주영,28,1998-12-02,P,L/L,191cm/95kg,울산대현초-개성중-경남고,17 LG 2차 1라운드 2순위,2026,LG,2.05,23,0,0,1,0,19,0,1.0,120,26 1/3,21,1,19,3,27,6,6,2026-07-20,True,True,191,95,79
67246,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67246,김명신,33,1993-11-29,P,R/R,178cm/90kg,남도초-대구중-경북고-경성대,17 두산 2차 2라운드 20순위,2026,두산,3.38,3,0,0,1,0,0,0,1.0,13,2 2/3,3,0,1,1,0,1,1,2026-07-20,True,True,178,90,8
67263,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67263,최원준,32,1994-12-21,P,R/R,182cm/91kg,수유초-신일중-신일고-동국대,17 두산 1차,2026,두산,0.0,2,0,0,0,0,0,0,,7,2,1,0,1,0,1,0,0,2026-07-20,True,True,182,91,6
67266,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67266,박치국,28,1998-03-10,P,R/R,177cm/78kg,인천숭의초-인천신흥중-제물포고,17 두산 2차 1라운드 10순위,2026,두산,3.76,32,0,0,0,1,0,8,0.0,130,26 1/3,36,1,9,4,25,16,11,2026-07-20,True,True,177,78,79
67391,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67391,김재웅,28,1998-10-22,P,L/L,171cm/86kg,금교초(남양주리틀)-자양중-덕수고-키움-상무,17 넥센 2차 6라운드 57순위,2026,키움,8.84,18,0,0,0,1,5,2,0.0,91,19 1/3,25,4,8,0,7,19,19,2026-07-20,True,True,171,86,58
67419,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67419,문용익,31,1995-02-04,P,R/R,178cm/93kg,덕양초-양천중-청원고-세계사이버대-삼성,17 삼성 2차 6라운드 59순위,2026,KT,11.57,3,0,0,0,1,0,0,0.0,37,7,12,2,5,0,6,9,9,2026-07-20,True,True,178,93,21
67421,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67421,최지광,28,1998-03-13,P,R/R,173cm/85kg,감천초-대신중-부산고-삼성-상무,17 삼성 2차 1라운드 9순위,2026,삼성,2.45,25,0,0,4,0,1,8,1.0,96,22,20,0,7,3,21,8,6,2026-07-20,True,True,173,85,66
67539,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67539,나균안,28,1998-03-16,P,R/R,186cm/109kg,무학초-창원신월중-용마고,17 롯데 2차 1라운드 3순위,2026,롯데,4.07,17,0,0,5,8,0,0,0.385,424,97 1/3,111,14,28,2,83,49,44,2026-07-20,True,True,186,109,292
67588,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67588,윤성빈,27,1999-02-26,P,R/R,197cm/90kg,동일중앙초-경남중-부산고,17 롯데 1차,2026,롯데,13.5,4,0,0,0,0,0,0,,20,3 1/3,4,0,6,0,2,5,5,2026-07-20,True,True,197,90,10
67703,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67703,박상원,32,1994-09-09,P,R/R,187cm/98kg,백운초-서울이수중-휘문고-연세대,17 한화 2차 3라운드 25순위,2026,한화,6.17,39,0,0,0,3,1,10,0.0,157,35,37,4,14,2,36,24,24,2026-07-20,True,True,187,98,105
67828,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67828,김성민,32,1994-04-26,P,L/L,181cm/90kg,대구옥산초-경복중-대구상원고-일본경제대-SK-히어로즈,17 SK 2차 1라운드 6순위,2026,키움,0.0,2,0,0,0,0,0,0,,5,1 2/3,0,0,0,0,4,0,0,2026-07-20,True,True,181,90,5
67954,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67954,김진호,28,1998-06-07,P,R/R,183cm/90kg,의왕부곡초-성일중-광주동성고-NC-경찰,17 NC 2차 2라운드 18순위,2026,NC,6.06,38,0,0,2,3,1,10,0.4,155,32 2/3,26,4,33,1,27,23,22,2026-07-20,True,True,183,90,98
68036,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68036,최이준,27,1999-04-10,P,R/R,182cm/90kg,서울이수초-대치중-장충고-KT,18 KT 2차 2라운드 11순위,2026,롯데,8.31,15,0,0,0,1,0,0,0.0,60,13,12,2,11,0,9,13,12,2026-07-20,True,True,182,90,39
68043,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68043,김민,27,1999-04-14,P,R/R,185cm/88kg,인천숭의초-평촌중-유신고-KT-상무-KT,18 KT 1차,2026,SSG,5.1,45,0,0,4,4,1,11,0.5,193,42 1/3,47,2,21,2,47,33,24,2026-07-20,True,True,185,88,127
68092,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68092,한두솔,29,1997-01-15,P,L/L,177cm/86kg,광주수창초-진흥중-광주제일고-일본 오사카 리세이샤 전문대학-KT,18 KT 육성선수,2026,SSG,5.76,28,0,0,0,1,0,0,0.0,140,29 2/3,36,2,9,6,23,20,19,2026-07-20,True,True,177,86,89
68159,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68159,성동현,27,1999-05-18,P,R/R,189cm/108kg,백마초-홍은중-장충고,18 LG 2차 1라운드 7순위,2026,LG,11.12,5,0,0,0,0,0,0,,33,5 2/3,10,2,4,1,5,8,7,2026-07-20,True,True,189,108,17
68220,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68220,곽빈,27,1999-05-28,P,R/R,187cm/95kg,서울학동초-자양중-배명고,18 두산 1차,2026,두산,2.8,18,0,0,8,4,0,0,0.667,431,103,93,8,29,4,120,36,32,2026-07-20,True,True,187,95,309
68242,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68242,정철원,27,1999-03-27,P,R/R,192cm/95kg,역북초-송전중-안산공고-두산,18 두산 2차 2라운드 20순위,2026,롯데,6.85,30,0,0,1,2,0,3,0.333,109,23 2/3,28,3,12,1,18,18,18,2026-07-20,True,True,192,95,71
68249,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68249,박신지,27,1999-07-16,P,R/R,185cm/75kg,목암초(의정부리틀)-영동중-경기고-두산-상무,18 두산 2차 1라운드 10순위,2026,두산,5.84,16,0,0,0,0,0,0,,108,24 2/3,25,3,12,2,18,16,16,2026-07-20,True,True,185,75,74
68260,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68260,현도훈,33,1993-01-13,P,L/R,188cm/95kg,풍양초(남양주리틀)-서울신일중-일본 교토고쿠사이고-일본 큐슈교리츠대-두산,18 두산 육성선수,2026,롯데,4.81,36,0,0,2,3,0,5,0.4,146,33 2/3,29,2,19,2,23,21,18,2026-07-20,True,True,188,95,101
68341,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68341,안우진,27,1999-08-30,P,R/R,192cm/90kg,강남초-서울이수중-휘문고-히어로즈,18 넥센 1차,2026,키움,3.48,14,0,0,2,5,0,0,0.286,265,62,56,2,20,1,77,26,24,2026-07-20,True,True,192,90,186
68403,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68403,김무신,27,1999-12-08,P,R/R,183cm/94kg,온양온천초-온양중-북일고-(대구대)-삼성-상무,18 삼성 2차 6라운드 52순위,2026,삼성,10.8,3,0,0,0,0,0,0,,9,1 2/3,2,1,3,0,3,2,2,2026-07-20,True,True,183,94,5
68415,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68415,양창섭,27,1999-09-22,P,R/R,182cm/85kg,녹천초(노원구리틀)-청량중-덕수고,18 삼성 2차 1라운드 2순위,2026,삼성,4.07,15,1,1,8,0,0,0,1.0,286,66 1/3,69,8,20,3,55,32,30,2026-07-20,True,True,182,85,199
68529,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68529,이승헌,28,1998-12-19,P,R/R,196cm/97kg,무학초-마산동중-용마고,18 롯데 2차 1라운드 3순위,2026,롯데,3.86,5,0,0,0,0,0,0,,23,4 2/3,6,0,3,0,2,3,2,2026-07-20,True,True,196,97,14
68639,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68639,하준영,27,1999-09-06,P,L/L,182cm/79kg,서울이수초-성남중-성남고-KIA,18 KIA 2차 2라운드 16순위,2026,NC,11.25,9,0,0,0,0,0,0,,38,8,7,1,8,0,10,10,10,2026-07-20,True,True,182,79,24
68830,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68830,김정우,27,1999-05-15,P,R/R,183cm/87kg,소래초-동산중-동산고-SK-상무-SSG,18 SK 1차,2026,두산,1.86,38,0,0,1,2,2,7,0.333,154,38 2/3,22,0,13,7,33,8,8,2026-07-20,True,True,183,87,116
68856,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68856,최민준,27,1999-06-11,P,R/R,178cm/83kg,부산수영초-경남중-경남고-SK-상무-SK,18 SK 2차 2라운드 15순위,2026,SSG,4.87,16,0,0,1,4,0,0,0.2,287,64 2/3,65,10,30,4,56,40,35,2026-07-20,True,True,178,83,194
68900,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68900,김영규,26,2000-02-10,P,L/L,188cm/86kg,광주서석초-무등중-광주제일고,18 NC 2차 8라운드 79순위,2026,NC,3.92,28,0,0,1,2,0,2,0.333,104,20 2/3,23,2,17,1,19,9,9,2026-07-20,True,True,188,86,62
68902,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68902,신민혁,27,1999-02-04,P,R/R,184cm/95kg,염강초(강서구리틀)-매향중-야탑고,18 NC 2차 5라운드 49순위,2026,NC,4.79,8,0,0,0,3,0,0,0.0,152,35 2/3,32,6,13,3,17,21,19,2026-07-20,True,True,184,95,107
68928,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68928,김시훈,27,1999-02-24,P,R/R,188cm/95kg,양덕초-마산동중-마산고-NC,18 NC 1차,2026,KIA,6.75,3,0,0,0,0,0,0,,20,4,5,0,2,1,3,3,3,2026-07-20,True,True,188,95,12
69041,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69041,손동현,25,2001-01-23,P,R/R,183cm/88kg,염창초(강서구리틀)-덕수중-성남고-KT-상무,19 KT 2차 3라운드 21순위,2026,KT,3.47,38,0,0,4,1,0,4,0.8,150,36 1/3,28,3,17,2,25,14,14,2026-07-20,True,True,183,88,109
69045,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69045,알칸타라,34,1992-12-04,P,R/R,193cm/100kg,도미니카 Liceo secundario Emma Balaguer(고)-KT-두산,19 KT 자유선발,2026,키움,3.47,17,0,0,8,6,0,0,0.571,442,109,106,16,13,2,98,43,42,2026-07-20,True,True,193,100,327
69047,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69047,전용주,26,2000-02-12,P,L/L,188cm/87kg,양진초(안성시리틀)-성일중-안산공고,19 KT 1차,2026,KT,4.68,42,0,0,2,2,0,4,0.5,150,32 2/3,30,0,23,3,30,17,17,2026-07-20,True,True,188,87,98
69054,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69054,이상동,31,1995-11-24,P,R/R,181cm/88kg,대구옥산초-경복중-경북고-영남대,19 KT 2차 4라운드 31순위,2026,KT,5.87,17,0,0,0,1,0,5,0.0,61,15 1/3,11,2,6,0,10,11,10,2026-07-20,True,True,181,88,46
69113,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69113,임준형,26,2000-11-16,P,L/L,180cm/82kg,광주서석초-진흥중-진흥고-LG-상무-LG,19 LG 2차 8라운드 75순위,2026,KT,18.0,1,0,0,0,0,0,0,,7,1,4,0,0,0,1,2,2,2026-07-20,True,True,180,82,3
69134,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69134,이정용,30,1996-03-26,P,R/R,186cm/85kg,영일초-성남중-성남고-동아대-LG-상무,19 LG 1차,2026,LG,7.29,19,0,0,1,3,0,1,0.25,224,45 2/3,69,4,20,3,21,40,37,2026-07-20,True,True,186,85,137
69168,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69168,이상영,26,2000-12-03,P,L/L,193cm/95kg,부산수영초-개성중-부산고-LG-상무,19 LG 2차 1라운드 5순위,2026,LG,14.54,2,0,0,0,1,0,0,0.0,23,4 1/3,11,1,3,0,1,7,7,2026-07-20,True,True,193,95,13
69205,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69205,이교훈,26,2000-05-29,P,L/L,181cm/83kg,구리초(남양주리틀)-청원중-서울고-두산,19 두산 2차 3라운드 29순위,2026,한화,0.0,1,0,0,0,0,0,0,,3,1/3,1,0,1,0,1,2,0,2026-07-20,True,True,181,83,1
69213,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69213,윤산흠,27,1999-05-15,P,R/R,178cm/74kg,광주화정초-진흥중-영선고-한화-상무,19 두산 육성선수,2026,한화,5.73,22,0,0,1,1,0,2,0.5,100,22,21,3,13,1,16,17,14,2026-07-20,True,True,178,74,66
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69360,조영건,27,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2026,키움,6.56,28,0,0,1,1,0,3,0.5,109,23 1/3,33,5,6,4,16,19,17,2026-07-20,True,True,180,85,70
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69446,원태인,26,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2026,삼성,4.01,15,0,0,4,5,0,0,0.444,364,83,95,4,20,6,74,39,37,2026-07-20,True,True,183,92,249
69516,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69516,김현수,26,2000-07-10,P,R/R,185cm/90kg,효제초-홍은중-장충고-롯데-KIA-상무,19 롯데 2차 3라운드 28순위,2026,KIA,0.0,1,0,0,0,0,0,0,,9,2,2,0,1,0,2,0,0,2026-07-20,True,True,185,90,6
69620,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69620,김기훈,26,2000-01-03,P,L/L,184cm/93kg,광주수창초-무등중-광주동성고-KIA-상무,19 KIA 1차,2026,KIA,5.4,2,0,0,0,0,0,0,,8,1 2/3,0,0,4,0,1,1,1,2026-07-20,True,True,184,93,5
69645,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69645,장유호,26,2000-05-25,P,R/R,179cm/80kg,사당초-강남중-성남고-KIA-상무-KIA,19 KIA 2차 2라운드 20순위,2026,한화,2.12,12,0,0,1,0,0,0,1.0,69,17,12,2,8,1,9,4,4,2026-07-20,True,True,179,80,51
69839,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69839,백승건,26,2000-10-29,P,L/L,183cm/85kg,동막초-상인천중-인천고-SK-SSG-상무,19 SK 1차,2026,SSG,9.0,7,0,0,0,0,0,0,,59,11,12,1,13,0,9,12,11,2026-07-20,True,True,183,85,33
69962,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69962,송명기,26,2000-08-09,P,L/R,191cm/102kg,양남초(하남시리틀)-건대부중-장충고-상무,19 NC 2차 1라운드 7순위,2026,NC,6.23,10,0,0,0,0,0,0,,51,8 2/3,13,2,10,1,12,6,6,2026-07-20,True,True,191,102,26
69969,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69969,전사민,27,1999-07-06,P,R/R,194cm/85kg,연서초(부산동래구리틀)-대신중-부산정보고-NC-상무,19 NC 2차 2라운드 17순위,2026,NC,4.23,41,0,0,2,5,6,3,0.286,165,38 1/3,29,1,16,6,32,21,18,2026-07-20,True,True,194,85,115
69994,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69994,박지한,26,2000-10-21,P,L/L,185cm/90kg,동일중앙초-부산중-개성고,19 NC 2차 8라운드 77순위,2026,NC,3.0,2,0,0,0,0,0,0,,14,3,1,0,3,1,4,1,1,2026-07-20,True,False,185,90,9
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73117,우규민,41,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2026,KT,3.65,30,0,0,0,0,0,2,,108,24 2/3,32,3,4,1,11,12,10,2026-07-20,True,True,184,75,74
73211,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73211,노경은,42,1984-03-11,P,R/R,187cm/100kg,화곡초-성남중-성남고-두산-롯데,03 두산 1차,2026,SSG,4.78,40,0,0,2,4,0,6,0.333,167,37 2/3,39,8,16,2,27,22,20,2026-07-20,True,True,187,100,113
75867,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=75867,김진성,41,1985-03-07,P,R/R,186cm/90kg,인헌초-성남중-성남서고-SK-NC,04 SK 2차 6라운드 42순위,2026,LG,4.31,43,0,0,6,0,1,16,1.0,175,39 2/3,44,4,16,1,28,19,19,2026-07-20,True,True,186,90,119
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=76118,원종현,39,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2026,키움,3.51,34,0,0,1,3,4,6,0.25,144,33 1/3,36,0,9,0,26,16,13,2026-07-20,True,True,182,88,100
76225,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=76225,김건국,38,1988-02-02,P,R/R,183cm/86kg,한서초(서부리틀)-청량중-덕수고-두산-KT-롯데,06 두산 2차 1라운드 6순위,2026,KIA,7.94,6,0,0,0,0,0,0,,29,5 2/3,6,1,5,0,6,6,5,2026-07-20,True,True,183,86,17
76715,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=76715,류현진,39,1987-03-25,P,R/L,190cm/113kg,창영초-동산중-동산고-(대전대)-한화-LA다저스-토론토,06 한화 2차 1라운드 2순위,2026,한화,2.9,16,0,0,8,2,0,0,0.8,379,93,90,4,12,3,77,37,30,2026-07-20,True,True,190,113,279
77211,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77211,이용찬,37,1989-01-02,P,R/R,185cm/85kg,신원초-양천중-장충고-두산-상무-두산-NC,07 두산 1차,2026,두산,4.91,27,0,0,3,0,1,5,1.0,111,25 2/3,23,7,8,2,25,14,14,2026-07-20,True,True,185,85,77
77263,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77263,김강률,38,1988-08-28,P,R/R,187cm/95kg,문촌초(일산리틀)-장성중-경기고-두산-상무-두산,07 두산 2차 4라운드 26순위,2026,LG,9.0,2,0,0,0,0,0,0,,8,1,3,0,2,0,1,1,1,2026-07-20,True,True,187,95,3
77446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77446,백정현,39,1987-07-13,P,L/L,184cm/80kg,대구옥산초-대구중-대구상원고,07 삼성 2차 1라운드 8순위,2026,삼성,6.75,25,0,0,2,2,0,3,0.5,90,21 1/3,21,6,8,0,15,16,16,2026-07-20,True,True,184,80,64
77637,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77637,양현종,38,1988-03-01,P,L/L,183cm/91kg,학강초-광주동성중-광주동성고-KIA-텍사스,07 KIA 2차 1라운드 1순위,2026,KIA,3.78,17,0,0,6,5,0,0,0.545,365,83 1/3,77,10,40,1,54,40,35,2026-07-20,True,True,183,91,250
